#1	2	3 4 5    6    7    8 9  10    11
#n i j k X[0] X[1] X[2] J dJ av_dA snAz
#step: 0
0	0	0	0	0.000285714	0.000285714	0	0	0	0
1	1	0	0	0.000857143	0.000285714	0	0	0	0
2	2	0	0	0.00142857	0.000285714	0	0	0	0
3	3	0	0	0.002	0.000285714	0	0	0	0
4	4	0	0	0.00257143	0.000285714	0	0	0	0
5	5	0	0	0.00314286	0.000285714	0	0	0	0
6	6	0	0	0.00371429	0.000285714	0	0	0	0
7	7	0	0	0.00428571	0.000285714	0	0	0	0
8	8	0	0	0.00485714	0.000285714	0	0	0	0
9	9	0	0	0.00542857	0.000285714	0	0	0	0
10	10	0	0	0.006	0.000285714	0	0	0	0
11	11	0	0	0.00657143	0.000285714	0	0	0	0
12	12	0	0	0.00714286	0.000285714	0	0	0	0
13	13	0	0	0.00771429	0.000285714	0	0	0	0
14	14	0	0	0.00828571	0.000285714	0	0	0	0
15	15	0	0	0.00885714	0.000285714	0	0	0	0
16	16	0	0	0.00942857	0.000285714	0	0	0	0
17	17	0	0	0.01	0.000285714	0	0	0	0
18	18	0	0	0.0105714	0.000285714	0	0	0	0
19	19	0	0	0.0111429	0.000285714	0	0	0	0
20	20	0	0	0.0117143	0.000285714	0	0	0	0
21	0	1	0	0.000285714	0.000857143	0	0	0	0
22	1	1	0	0.000857143	0.000857143	0	0	0	0
23	2	1	0	0.00142857	0.000857143	0	0	0	0
24	3	1	0	0.002	0.000857143	0	0	0	0
25	4	1	0	0.00257143	0.000857143	0	0	0	0
26	5	1	0	0.00314286	0.000857143	0	0	0	0
27	6	1	0	0.00371429	0.000857143	0	0	0	0
28	7	1	0	0.00428571	0.000857143	0	0	0	0
29	8	1	0	0.00485714	0.000857143	0	0	0	0
30	9	1	0	0.00542857	0.000857143	0	0	0	0
31	10	1	0	0.006	0.000857143	0	0	0	0
32	11	1	0	0.00657143	0.000857143	0	0	0	0
33	12	1	0	0.00714286	0.000857143	0	0	0	0
34	13	1	0	0.00771429	0.000857143	0	0	0	0
35	14	1	0	0.00828571	0.000857143	0	0	0	0
36	15	1	0	0.00885714	0.000857143	0	0	0	0
37	16	1	0	0.00942857	0.000857143	0	0	0	0
38	17	1	0	0.01	0.000857143	0	0	0	0
39	18	1	0	0.0105714	0.000857143	0	0	0	0
40	19	1	0	0.0111429	0.000857143	0	0	0	0
41	20	1	0	0.0117143	0.000857143	0	0	0	0
42	0	2	0	0.000285714	0.00142857	0	0	0	0
