#1  2  3  4  5  6  7	8  9   10
#n  i  j  k  x  y  z  r  FI  z
0	0	0	0	0	0.000285714	5e-07	0	0	0
1	1	0	0	0.000571429	0.000285714	5e-07	0	0	0
2	2	0	0	0.00114286	0.000285714	5e-07	0	0	0
3	3	0	0	0.00171429	0.000285714	5e-07	0	0	0
4	4	0	0	0.00228571	0.000285714	5e-07	0	0	0
5	5	0	0	0.00285714	0.000285714	5e-07	0	0	0
6	6	0	0	0.00342857	0.000285714	5e-07	0	0	0
7	7	0	0	0.004	0.000285714	5e-07	0	0	0
8	8	0	0	0.00457143	0.000285714	5e-07	0	0	0
9	9	0	0	0.00514286	0.000285714	5e-07	0	0	0
10	10	0	0	0.00571429	0.000285714	5e-07	0	0	0
11	11	0	0	0.00628571	0.000285714	5e-07	0	0	0
12	12	0	0	0.00685714	0.000285714	5e-07	0	0	0
13	13	0	0	0.00742857	0.000285714	5e-07	0	0	0
14	14	0	0	0.008	0.000285714	5e-07	0	0	0
15	15	0	0	0.00857143	0.000285714	5e-07	0	0	0
16	16	0	0	0.00914286	0.000285714	5e-07	0	0	0
17	17	0	0	0.00971429	0.000285714	5e-07	0	0	0
18	18	0	0	0.0102857	0.000285714	5e-07	0	0	0
19	19	0	0	0.0108571	0.000285714	5e-07	0	0	0
20	20	0	0	0.0114286	0.000285714	5e-07	0	0	0
21	21	0	0	0.012	0.000285714	5e-07	0	0	0
22	0	1	0	0	0.000857143	5e-07	0	0	0
23	1	1	0	0.000571429	0.000857143	5e-07	0	0	0
24	2	1	0	0.00114286	0.000857143	5e-07	0	0	0
25	3	1	0	0.00171429	0.000857143	5e-07	0	0	0
26	4	1	0	0.00228571	0.000857143	5e-07	0	0	0
27	5	1	0	0.00285714	0.000857143	5e-07	0	0	0
28	6	1	0	0.00342857	0.000857143	5e-07	0	0	0
29	7	1	0	0.004	0.000857143	5e-07	0	0	0
30	8	1	0	0.00457143	0.000857143	5e-07	0	0	0
31	9	1	0	0.00514286	0.000857143	5e-07	0	0	0
32	10	1	0	0.00571429	0.000857143	5e-07	0	0	0
33	11	1	0	0.00628571	0.000857143	5e-07	0	0	0
34	12	1	0	0.00685714	0.000857143	5e-07	0	0	0
35	13	1	0	0.00742857	0.000857143	5e-07	0	0	0
36	14	1	0	0.008	0.000857143	5e-07	0	0	0
37	15	1	0	0.00857143	0.000857143	5e-07	0	0	0
38	16	1	0	0.00914286	0.000857143	5e-07	0	0	0
39	17	1	0	0.00971429	0.000857143	5e-07	0	0	0
40	18	1	0	0.0102857	0.000857143	5e-07	0	0	0
41	19	1	0	0.0108571	0.000857143	5e-07	0	0	0
42	20	1	0	0.0114286	0.000857143	5e-07	0	0	0
43	21	1	0	0.012	0.000857143	5e-07	0	0	0
44	0	2	0	0	0.00142857	5e-07	0	0	0
45	1	2	0	0.000571429	0.00142857	5e-07	0	0	0
46	2	2	0	0.00114286	0.00142857	5e-07	0	0	0
47	3	2	0	0.00171429	0.00142857	5e-07	0	0	0
48	4	2	0	0.00228571	0.00142857	5e-07	0	0	0
49	5	2	0	0.00285714	0.00142857	5e-07	0	0	0
50	6	2	0	0.00342857	0.00142857	5e-07	0	0	0
51	7	2	0	0.004	0.00142857	5e-07	0	0	0
52	8	2	0	0.00457143	0.00142857	5e-07	0	0	0
53	9	2	0	0.00514286	0.00142857	5e-07	0	0	0
54	10	2	0	0.00571429	0.00142857	5e-07	0	0	0
55	11	2	0	0.00628571	0.00142857	5e-07	0	0	0
56	12	2	0	0.00685714	0.00142857	5e-07	0	0	0
57	13	2	0	0.00742857	0.00142857	5e-07	0	0	0
58	14	2	0	0.008	0.00142857	5e-07	0	0	0
59	15	2	0	0.00857143	0.00142857	5e-07	0	0	0
60	16	2	0	0.00914286	0.00142857	5e-07	0	0	0
61	17	2	0	0.00971429	0.00142857	5e-07	0	0	0
62	18	2	0	0.0102857	0.00142857	5e-07	0	0	0
63	19	2	0	0.0108571	0.00142857	5e-07	0	0	0
64	20	2	0	0.0114286	0.00142857	5e-07	0	0	0
65	21	2	0	0.012	0.00142857	5e-07	0	0	0
66	0	3	0	0	0.002	5e-07	0	0	0
67	1	3	0	0.000571429	0.002	5e-07	0	0	0
68	2	3	0	0.00114286	0.002	5e-07	0	0	0
69	3	3	0	0.00171429	0.002	5e-07	0	0	0
70	4	3	0	0.00228571	0.002	5e-07	0	0	0
71	5	3	0	0.00285714	0.002	5e-07	0	0	0
72	6	3	0	0.00342857	0.002	5e-07	0	0	0
73	7	3	0	0.004	0.002	5e-07	0	0	0
74	8	3	0	0.00457143	0.002	5e-07	0	0	0
75	9	3	0	0.00514286	0.002	5e-07	0	0	0
76	10	3	0	0.00571429	0.002	5e-07	0	0	0
77	11	3	0	0.00628571	0.002	5e-07	0	0	0
78	12	3	0	0.00685714	0.002	5e-07	0	0	0
79	13	3	0	0.00742857	0.002	5e-07	0	0	0
80	14	3	0	0.008	0.002	5e-07	0	0	0
81	15	3	0	0.00857143	0.002	5e-07	0	0	0
82	16	3	0	0.00914286	0.002	5e-07	0	0	0
83	17	3	0	0.00971429	0.002	5e-07	0	0	0
84	18	3	0	0.0102857	0.002	5e-07	0	0	0
85	19	3	0	0.0108571	0.002	5e-07	0	0	0
86	20	3	0	0.0114286	0.002	5e-07	0	0	0
