#1 2     3     4  		5  		 6   		 7   		8   	 9  10 11 12  13  14  15 	16   17   18 	 19 	20 	 21 	22 23 24 25 26 27 28 29 30 31 32 33	34	 35	 36	 37
#n rc[x] rc[y] rc[z] rec[r] rec[fi] rec[z] Jcpar  Jx Jy Jz |J| Jc  U   N 	A_ax A_ay A_az B_Jx B_Jy B_Jz Bx By Bz Tx Ty Tz mx my mz Ex Ey Ez loss eJx eJy eJz
#step: 0
22	0.000857143	0.000857143	5e-07	0	0	0	0	-5.78e+09	5.78e+09	0	8.17415e+09	2.72e+10	5.71872e-12	30	0	-4.0226e-05	0	0	0	-0.00703187	0	0	0.000789854	0	0	-1.62928e+07
43	0.000857143	0.00142857	5e-07	0	0	0	0	-3.9984e+09	8.84e+09	0	9.70221e+09	2.72e+10	1.16026e-09	30	0	-4.0226e-05	0	0	0	-0.00652868	0	0	0.00129305	0	0	-1.90866e+07
64	0.000857143	0.002	5e-07	0	0	0	0	-1.9584e+09	1.20768e+10	0	1.22346e+10	2.72e+10	1.53748e-06	30	0	-4.0226e-05	0	0	0	-0.00622466	0	0	0.00159706	0	0	-2.07886e+07
85	0.000857143	0.00257143	5e-07	0	0	0	0	-1.4008e+09	1.47016e+10	0	1.47682e+10	2.72e+10	0.000525668	30	0	-4.0226e-05	0	0	0	-0.00576065	0	0	0.00206108	0	0	-2.17483e+07
106	0.000857143	0.00314286	5e-07	0	0	0	0	-9.52e+08	1.6592e+10	0	1.66193e+10	2.72e+10	0.0204436	30	0	-4.0226e-05	0	0	0	-0.00543824	0	0	0.00238349	0	0	-2.24206e+07
127	0.000857143	0.00371429	5e-07	0	0	0	0	-6.936e+08	1.79928e+10	0	1.80062e+10	2.72e+10	0.245261	30	0	-4.0226e-05	0	0	0	-0.00518796	0	0	0.00263377	0	0	-2.28907e+07
148	0.000857143	0.00428571	5e-07	0	0	0	0	-4.624e+08	1.89856e+10	0	1.89912e+10	2.72e+10	1.27855	30	0	-4.0226e-05	0	0	0	-0.00500643	0	0	0.00281529	0	0	-2.3221e+07
169	0.000857143	0.00485714	5e-07	0	0	0	0	-3.128e+08	1.9652e+10	0	1.96545e+10	2.72e+10	3.70583	30	0	-4.0226e-05	0	0	0	-0.0048845	0	0	0.00293723	0	0	-2.34425e+07
190	0.000857143	0.00542857	5e-07	0	0	0	0	-1.36e+08	2.00464e+10	0	2.00469e+10	2.72e+10	6.83926	30	0	-4.0226e-05	0	0	0	-0.00481455	0	0	0.00300717	0	0	-2.35707e+07
211	0.000857143	0.006	5e-07	0	0	0	0	-1.36e+07	2.01688e+10	0	2.01688e+10	2.72e+10	8.25384	30	0	-4.0226e-05	0	0	0	-0.00479262	0	0	0.0030291	0	0	-2.36135e+07
232	0.000857143	0.00657143	5e-07	0	0	0	0	1.632e+08	2.00464e+10	0	2.00471e+10	2.72e+10	6.84141	30	0	-4.0226e-05	0	0	0	-0.00481443	0	0	0.00300729	0	0	-2.35707e+07
253	0.000857143	0.00714286	5e-07	0	0	0	0	2.856e+08	1.9652e+10	0	1.96541e+10	2.72e+10	3.70341	30	0	-4.0226e-05	0	0	0	-0.00488379	0	0	0.00293793	0	0	-2.34425e+07
274	0.000857143	0.00771429	5e-07	0	0	0	0	4.76e+08	1.8972e+10	0	1.8978e+10	2.72e+10	1.25116	30	0	-4.0226e-05	0	0	0	-0.00501105	0	0	0.00281068	0	0	-2.32249e+07
295	0.000857143	0.00828571	5e-07	0	0	0	0	6.936e+08	1.79928e+10	0	1.80062e+10	2.72e+10	0.245261	30	0	-4.0226e-05	0	0	0	-0.00518724	0	0	0.00263448	0	0	-2.28907e+07
316	0.000857143	0.00885714	5e-07	0	0	0	0	9.52e+08	1.6592e+10	0	1.66193e+10	2.72e+10	0.0204436	30	0	-4.0226e-05	0	0	0	-0.00543809	0	0	0.00238363	0	0	-2.24206e+07
337	0.000857143	0.00942857	5e-07	0	0	0	0	1.4008e+09	1.47016e+10	0	1.47682e+10	2.72e+10	0.000525668	30	0	-4.0226e-05	0	0	0	-0.0057606	0	0	0.00206112	0	0	-2.17483e+07
358	0.000857143	0.01	5e-07	0	0	0	0	1.9584e+09	1.20768e+10	0	1.22346e+10	2.72e+10	1.53748e-06	30	0	-4.0226e-05	0	0	0	-0.00622464	0	0	0.00159708	0	0	-2.07886e+07
379	0.000857143	0.0105714	5e-07	0	0	0	0	3.9984e+09	8.84e+09	0	9.70221e+09	2.72e+10	1.16026e-09	30	0	-4.0226e-05	0	0	0	-0.00652867	0	0	0.00129306	0	0	-1.90866e+07
400	0.000857143	0.0111429	5e-07	0	0	0	0	5.78e+09	5.78e+09	0	8.17415e+09	2.72e+10	5.71872e-12	30	0	-4.0226e-05	0	0	0	-0.00703186	0	0	0.00078986	0	0	-1.62928e+07
421	0.000857143	0.0117143	5e-07	0	0	0	0	2.56224e+10	2.2032e+09	0	2.57169e+10	2.72e+10	15430.3	30	0	-4.0226e-05	0	0	0	-0.000423112	0	0	0.00739861	0	0	-7.32069e+06


2	0.00142857	0.000285714	5e-07	0	0	0	0	-2.89816e+10	1.156e+09	0	2.90046e+10	2.72e+10	642785	30	0	-3.57564e-05	0	0	0	0.000657616	0	0	0.00847934	0	0	-8.28046e+06
23	0.00142857	0.000857143	5e-07	0	0	0	0	-8.84e+09	3.9984e+09	0	9.70221e+09	2.72e+10	1.16026e-09	30	0	-3.57564e-05	0	0	0	-0.00652868	0	0	0.00129305	0	0	-1.90866e+07
44	0.00142857	0.00142857	5e-07	0	0	0	0	-6.4464e+09	6.4464e+09	0	9.11659e+09	2.72e+10	1.68411e-10	30	0	-3.57564e-05	0	0	0	-0.0066153	0	0	0.00120643	0	0	-2.34542e+07
65	0.00142857	0.002	5e-07	0	0	0	0	-4.1072e+09	7.8064e+09	0	8.82094e+09	2.72e+10	6.06082e-11	30	0	-3.57564e-05	0	0	0	-0.00690774	0	0	0.000913983	0	0	-2.64695e+07
86	0.00142857	0.00257143	5e-07	0	0	0	0	-2.9104e+09	8.84e+09	0	9.30677e+09	2.72e+10	3.19407e-10	30	0	-3.57564e-05	0	0	0	-0.00696634	0	0	0.000855382	0	0	-2.84745e+07
107	0.00142857	0.00314286	5e-07	0	0	0	0	-2.108e+09	9.6152e+09	0	9.84356e+09	2.72e+10	1.81674e-09	30	0	-3.57564e-05	0	0	0	-0.00700182	0	0	0.000819908	0	0	-2.99083e+07
128	0.00142857	0.00371429	5e-07	0	0	0	0	-1.5096e+09	1.01864e+10	0	1.02977e+10	2.72e+10	7.35285e-09	30	0	-3.57564e-05	0	0	0	-0.00702166	0	0	0.000800064	0	0	-3.09419e+07
149	0.00142857	0.00428571	5e-07	0	0	0	0	-1.0472e+09	1.05944e+10	0	1.0646e+10	2.72e+10	2.06247e-08	30	0	-3.57564e-05	0	0	0	-0.00702993	0	0	0.000791792	0	0	-3.16725e+07
170	0.00142857	0.00485714	5e-07	0	0	0	0	-6.664e+08	1.08664e+10	0	1.08868e+10	2.72e+10	4.1257e-08	30	0	-3.57564e-05	0	0	0	-0.00703449	0	0	0.000787237	0	0	-3.21621e+07
191	0.00142857	0.00542857	5e-07	0	0	0	0	-3.264e+08	1.1016e+10	0	1.10208e+10	2.72e+10	6.02865e-08	30	0	-3.57564e-05	0	0	0	-0.00703893	0	0	0.000782794	0	0	-3.24457e+07
212	0.00142857	0.006	5e-07	0	0	0	0	0	1.10704e+10	0	1.10704e+10	2.72e+10	6.92842e-08	30	0	-3.57564e-05	0	0	0	-0.00704099	0	0	0.000780737	0	0	-3.2539e+07
233	0.00142857	0.00657143	5e-07	0	0	0	0	3.264e+08	1.1016e+10	0	1.10208e+10	2.72e+10	6.02865e-08	30	0	-3.57564e-05	0	0	0	-0.00703887	0	0	0.00078285	0	0	-3.24457e+07
254	0.00142857	0.00714286	5e-07	0	0	0	0	6.664e+08	1.08664e+10	0	1.08868e+10	2.72e+10	4.1257e-08	30	0	-3.57564e-05	0	0	0	-0.00703434	0	0	0.000787387	0	0	-3.21621e+07
275	0.00142857	0.00771429	5e-07	0	0	0	0	1.0472e+09	1.05944e+10	0	1.0646e+10	2.72e+10	2.06247e-08	30	0	-3.57564e-05	0	0	0	-0.00702924	0	0	0.000792488	0	0	-3.16725e+07
296	0.00142857	0.00828571	5e-07	0	0	0	0	1.5096e+09	1.01864e+10	0	1.02977e+10	2.72e+10	7.35285e-09	30	0	-3.57564e-05	0	0	0	-0.0070215	0	0	0.000800221	0	0	-3.09419e+07
317	0.00142857	0.00885714	5e-07	0	0	0	0	2.108e+09	9.6152e+09	0	9.84356e+09	2.72e+10	1.81674e-09	30	0	-3.57564e-05	0	0	0	-0.00700175	0	0	0.000819978	0	0	-2.99083e+07
338	0.00142857	0.00942857	5e-07	0	0	0	0	2.9104e+09	8.84e+09	0	9.30677e+09	2.72e+10	3.19407e-10	30	0	-3.57564e-05	0	0	0	-0.00696631	0	0	0.000855414	0	0	-2.84745e+07
359	0.00142857	0.01	5e-07	0	0	0	0	4.1072e+09	7.8064e+09	0	8.82094e+09	2.72e+10	6.06082e-11	30	0	-3.57564e-05	0	0	0	-0.00690772	0	0	0.000913999	0	0	-2.64695e+07
380	0.00142857	0.0105714	5e-07	0	0	0	0	6.4464e+09	6.4464e+09	0	9.11659e+09	2.72e+10	1.68411e-10	30	0	-3.57564e-05	0	0	0	-0.00661529	0	0	0.00120643	0	0	-2.34542e+07
401	0.00142857	0.0111429	5e-07	0	0	0	0	8.84e+09	3.9984e+09	0	9.70221e+09	2.72e+10	1.16026e-09	30	0	-3.57564e-05	0	0	0	-0.00652867	0	0	0.00129305	0	0	-1.90866e+07
422	0.00142857	0.0117143	5e-07	0	0	0	0	2.89816e+10	1.156e+09	0	2.90046e+10	2.72e+10	642785	30	0	-3.57564e-05	0	0	0	0.00065762	0	0	0.00847934	0	0	-8.28046e+06


3	0.002	0.000285714	5e-07	0	0	0	0	-3.03416e+10	2.04e+08	0	3.03423e+10	2.72e+10	2.60057e+06	30	0	-3.12869e-05	0	0	0	0.00157664	0	0	0.00939836	0	0	-8.66903e+06
24	0.002	0.000857143	5e-07	0	0	0	0	-1.20768e+10	1.9584e+09	0	1.22346e+10	2.72e+10	1.53748e-06	30	0	-3.12869e-05	0	0	0	-0.00622466	0	0	0.00159706	0	0	-2.07886e+07
