#1	2	 3	4	 5	6	 7	8  9  10
#n  i  j  k  x  y  z  r  fi z
0	0	0	0	0.0350602	0.00183743	0	0.0351083	0.0523599	0
1	1	0	0	0.0353598	0.00185313	0	0.0354083	0.0523599	0
2	2	0	0	0.0356594	0.00186883	0	0.0357083	0.0523599	0
3	3	0	0	0.035959	0.00188453	0	0.0360083	0.0523599	0
4	0	1	0	0.0346926	0.00549476	0	0.035125	0.15708	0
5	1	1	0	0.0349889	0.00554169	0	0.035425	0.15708	0
6	2	1	0	0.0352852	0.00558862	0	0.035725	0.15708	0
7	3	1	0	0.0355815	0.00563555	0	0.036025	0.15708	0
8	0	2	0	0.0339442	0.00909533	0	0.0351417	0.261799	0
9	1	2	0	0.034234	0.00917298	0	0.0354417	0.261799	0
10	2	2	0	0.0345238	0.00925062	0	0.0357417	0.261799	0
11	3	2	0	0.0348136	0.00932827	0	0.0360417	0.261799	0
12	0	3	0	0.0328231	0.0125996	0	0.0351583	0.366519	0
13	1	3	0	0.0331032	0.0127071	0	0.0354583	0.366519	0
14	2	3	0	0.0333833	0.0128146	0	0.0357583	0.366519	0
15	3	3	0	0.0336634	0.0129222	0	0.0360583	0.366519	0
16	0	4	0	0.0313412	0.0159691	0	0.035175	0.471239	0
17	1	4	0	0.0316085	0.0161053	0	0.035475	0.471239	0
18	2	4	0	0.0318758	0.0162415	0	0.035775	0.471239	0
19	3	4	0	0.0321431	0.0163777	0	0.036075	0.471239	0
20	0	5	0	0.0295142	0.0191668	0	0.0351917	0.575959	0
21	1	5	0	0.0297658	0.0193301	0	0.0354917	0.575959	0
22	2	5	0	0.0300174	0.0194935	0	0.0357917	0.575959	0
23	3	5	0	0.030269	0.0196569	0	0.0360917	0.575959	0
24	0	6	0	0.027362	0.0221573	0	0.0352083	0.680678	0
25	1	6	0	0.0275952	0.0223461	0	0.0355083	0.680678	0
26	2	6	0	0.0278283	0.0225349	0	0.0358083	0.680678	0
27	3	6	0	0.0280614	0.0227237	0	0.0361083	0.680678	0
28	0	7	0	0.0249078	0.0249078	0	0.035225	0.785398	0
29	1	7	0	0.02512	0.02512	0	0.035525	0.785398	0
30	2	7	0	0.0253321	0.0253321	0	0.035825	0.785398	0
31	3	7	0	0.0255442	0.0255442	0	0.036125	0.785398	0
32	0	8	0	0.0221783	0.0273879	0	0.0352417	0.890118	0
33	1	8	0	0.0223671	0.0276211	0	0.0355417	0.890118	0
34	2	8	0	0.0225559	0.0278542	0	0.0358417	0.890118	0
35	3	8	0	0.0227447	0.0280874	0	0.0361417	0.890118	0
36	0	9	0	0.0192031	0.0295701	0	0.0352583	0.994838	0
37	1	9	0	0.0193665	0.0298217	0	0.0355583	0.994838	0
38	2	9	0	0.0195298	0.0300733	0	0.0358583	0.994838	0
39	3	9	0	0.0196932	0.0303249	0	0.0361583	0.994838	0
40	0	10	0	0.0160145	0.0314303	0	0.035275	1.09956	0
41	1	10	0	0.0161507	0.0316976	0	0.035575	1.09956	0
42	2	10	0	0.0162869	0.0319649	0	0.035875	1.09956	0
43	3	10	0	0.0164231	0.0322322	0	0.036175	1.09956	0
44	0	11	0	0.0126474	0.0329476	0	0.0352917	1.20428	0
45	1	11	0	0.0127549	0.0332277	0	0.0355917	1.20428	0
46	2	11	0	0.0128624	0.0335078	0	0.0358917	1.20428	0
47	3	11	0	0.0129699	0.0337878	0	0.0361917	1.20428	0
48	0	12	0	0.00913847	0.0341052	0	0.0353083	1.309	0
49	1	12	0	0.00921611	0.034395	0	0.0356083	1.309	0
50	2	12	0	0.00929376	0.0346848	0	0.0359083	1.309	0
51	3	12	0	0.00937141	0.0349746	0	0.0362083	1.309	0
52	0	13	0	0.00552605	0.0348901	0	0.035325	1.41372	0
53	1	13	0	0.00557298	0.0351864	0	0.035625	1.41372	0
54	2	13	0	0.00561991	0.0354827	0	0.035925	1.41372	0
55	3	13	0	0.00566684	0.035779	0	0.036225	1.41372	0
56	0	14	0	0.00184964	0.0352932	0	0.0353417	1.51844	0
57	1	14	0	0.00186534	0.0355928	0	0.0356417	1.51844	0
58	2	14	0	0.00188104	0.0358924	0	0.0359417	1.51844	0
59	3	14	0	0.00189674	0.036192	0	0.0362417	1.51844	0
60	0	15	0	-0.00185051	0.0353099	0	0.0353583	1.62316	0
61	1	15	0	-0.00186621	0.0356095	0	0.0356583	1.62316	0
62	2	15	0	-0.00188191	0.0359091	0	0.0359583	1.62316	0
63	3	15	0	-0.00189761	0.0362086	0	0.0362583	1.62316	0
64	0	16	0	-0.00553387	0.0349395	0	0.035375	1.72788	0
65	1	16	0	-0.0055808	0.0352358	0	0.035675	1.72788	0
66	2	16	0	-0.00562773	0.0355321	0	0.035975	1.72788	0
67	3	16	0	-0.00567466	0.0358284	0	0.036275	1.72788	0
68	0	17	0	-0.00916004	0.0341857	0	0.0353917	1.8326	0
