#1 2     3     4 		5  6  7  8  9 10 11 12
#n rc[x] rc[y] rc[z] Jy Ex Ey Ez P Bx By Bz
#step: 0
11	-0.0363002	-0.00190241	0.00155556	-4.22539e+07	6.62816e-17	-1.04581e-13	2.20491e-16	2.26494e-15	-2.52977e-05	-1.69369e-06	0.00927347
12	-0.035701	-0.00187101	0.002	3.56062e+07	-2.07374e-18	4.56045e-15	2.21314e-19	8.18678e-17	2.95098e-06	-1.87937e-06	0.00927346
13	-0.0360006	-0.00188671	0.002	2.19548e+06	0	0	0	0	2.43741e-06	-2.24772e-06	0.00927355
14	-0.0363002	-0.00190241	0.002	-4.17447e+07	-5.45673e-17	-8.37723e-14	1.78774e-16	1.79242e-15	8.06713e-07	-2.0504e-06	0.00927359
15	-0.035701	-0.00187101	0.00244444	3.4787e+07	6.05834e-19	2.97865e-15	1.47955e-19	5.22415e-17	3.35313e-05	-1.02311e-06	0.00927335
16	-0.0360006	-0.00188671	0.00244444	1.77522e+06	0	0	0	0	3.45041e-05	-8.90993e-07	0.0092734
17	-0.0363002	-0.00190241	0.00244444	-4.20824e+07	4.12008e-17	-9.7082e-14	2.05515e-16	2.094e-15	3.51041e-05	-6.72342e-07	0.00927346
18	-0.035701	-0.00187101	0.00288889	3.75057e+07	-5.68917e-19	1.18045e-14	1.63155e-18	2.23216e-16	4.49529e-05	-2.04665e-06	0.00927335
19	-0.0360006	-0.00188671	0.00288889	2.50855e+06	0	0	0	0	4.61945e-05	-3.00616e-06	0.00927339
20	-0.0363002	-0.00190241	0.00288889	-4.30956e+07	-6.05239e-18	-1.50047e-13	4.42023e-16	3.31436e-15	4.77296e-05	-2.64213e-06	0.00927345
21	-0.035701	-0.00187101	0.00333333	3.15985e+07	-4.57518e-19	5.12846e-16	5.04801e-19	8.17022e-18	4.68082e-05	1.62461e-06	0.00927346
22	-0.0360006	-0.00188671	0.00333333	1437	0	0	0	0	4.51719e-05	1.87408e-06	0.00927359
23	-0.0363002	-0.00190241	0.00333333	-4.05276e+07	-3.28528e-17	-4.87448e-14	3.79259e-17	1.01255e-15	4.45461e-05	1.38472e-06	0.0092736
24	-0.035701	-0.00187101	0.00377778	6.71601e+07	1.06695e-13	5.03746e-10	2.07371e-13	1.7057e-11	2.02432e-05	2.56467e-06	0.00927333
25	-0.0360006	-0.00188671	0.00377778	5.20774e+06	0	0	0	0	1.8716e-05	3.37072e-06	0.00927339
26	-0.0363002	-0.00190241	0.00377778	-5.32614e+07	1.81255e-15	-7.2349e-12	-8.60855e-16	1.97506e-13	1.79868e-05	2.82855e-06	0.00927339


#step: 2
0	-0.035701	-0.00187101	0.000222222	9.90257e+07	-7.91663e-11	6.14137e-07	1.07388e-10	3.06614e-08	-2.29921e-05	1.57964e-06	0.0136223
1	-0.0360006	-0.00188671	0.000222222	7.53238e+06	0	0	0	0	-2.31006e-05	2.38417e-06	0.0136223
2	-0.0363002	-0.00190241	0.000222222	-7.7458e+07	-2.62769e-12	-6.85472e-09	1.89877e-12	2.7214e-10	-2.04539e-05	1.95153e-06	0.0136224
3	-0.035701	-0.00187101	0.000666667	4.64355e+07	1.45047e-16	5.88074e-13	2.21722e-16	1.37677e-14	-4.47114e-05	2.20929e-06	0.0136224
4	-0.0360006	-0.00188671	0.000666667	187635	0	0	0	0	-4.44431e-05	3.19984e-06	0.0136225
5	-0.0363002	-0.00190241	0.000666667	-5.99367e+07	1.18283e-14	-6.27862e-11	6.74596e-14	1.92883e-12	-4.44163e-05	2.92533e-06	0.0136225
6	-0.035701	-0.00187101	0.00111111	5.50499e+07	-6.24115e-16	1.32409e-11	4.61793e-17	3.67497e-13	-4.0381e-05	1.15363e-06	0.0136225
7	-0.0360006	-0.00188671	0.00111111	3.69876e+06	0	0	0	0	-4.02972e-05	1.9691e-06	0.0136225
8	-0.0363002	-0.00190241	0.00111111	-6.32173e+07	-3.24265e-14	-1.66488e-10	1.46755e-13	5.39455e-12	-4.22767e-05	1.95731e-06	0.0136225
9	-0.035701	-0.00187101	0.00155556	5.09977e+07	1.76162e-15	3.26777e-12	1.10721e-16	8.40197e-14	-4.043e-05	-2.54999e-06	0.0136225
10	-0.0360006	-0.00188671	0.00155556	2.65936e+06	0	0	0	0	-4.00404e-05	-3.26892e-06	0.0136225
11	-0.0363002	-0.00190241	0.00155556	-6.22147e+07	7.44498e-14	-1.24265e-10	2.9452e-13	3.9626e-12	-4.18842e-05	-3.07214e-06	0.0136225
12	-0.035701	-0.00187101	0.002	5.23578e+07	-1.71098e-15	5.28979e-12	1.74576e-16	1.39636e-13	-6.18361e-07	-3.61859e-06	0.0136223
13	-0.0360006	-0.00188671	0.002	3.19139e+06	0	0	0	0	-3.92815e-07	-4.82846e-06	0.0136223
14	-0.0363002	-0.00190241	0.002	-6.11132e+07	-4.32269e-14	-8.96147e-11	2.71756e-13	2.80708e-12	-1.51676e-06	-4.6279e-06	0.0136224
15	-0.035701	-0.00187101	0.00244444	5.10879e+07	-5.83376e-16	3.37515e-12	1.14157e-16	8.6934e-14	4.44178e-05	-3.17102e-07	0.0136222
16	-0.0360006	-0.00188671	0.00244444	2.65517e+06	0	0	0	0	4.5705e-05	3.87143e-08	0.0136223
17	-0.0363002	-0.00190241	0.00244444	-6.19795e+07	-6.33959e-16	-1.1594e-10	2.69213e-13	3.68315e-12	4.82776e-05	-1.70464e-07	0.0136224
18	-0.035701	-0.00187101	0.00288889	5.50647e+07	7.00237e-15	1.33064e-11	-2.08778e-15	3.69414e-13	5.3217e-05	-2.09993e-06	0.0136223
19	-0.0360006	-0.00188671	0.00288889	3.66567e+06	0	0	0	0	5.39113e-05	-2.00067e-06	0.0136224
20	-0.0363002	-0.00190241	0.00288889	-6.33889e+07	6.46616e-15	-1.74968e-10	5.37014e-13	5.68475e-12	5.38257e-05	-7.516e-07	0.0136225
21	-0.035701	-0.00187101	0.00333333	4.63837e+07	-8.15883e-16	5.76201e-13	4.52729e-16	1.34747e-14	5.25584e-05	1.06014e-06	0.0136225
22	-0.0360006	-0.00188671	0.00333333	-49242.1	0	0	0	-0	5.09369e-05	1.09506e-06	0.0136225
23	-0.0363002	-0.00190241	0.00333333	-5.93414e+07	-6.14699e-15	-5.23053e-11	1.24094e-13	1.5909e-12	4.92968e-05	1.23787e-06	0.0136224
24	-0.035701	-0.00187101	0.00377778	9.89201e+07	1.37047e-10	6.02267e-07	2.8501e-10	3.00368e-08	2.23836e-05	3.38759e-06	0.0136222
25	-0.0360006	-0.00188671	0.00377778	7.57286e+06	0	0	0	0	2.18126e-05	3.54055e-06	0.0136222
26	-0.0363002	-0.00190241	0.00377778	-7.77872e+07	-2.93418e-13	-7.40794e-09	3.76139e-12	2.95353e-10	2.1518e-05	2.39126e-06	0.0136223


#step: 3
0	-0.035701	-0.00187101	0.000222222	1.27439e+08	-5.44708e-09	6.21039e-05	9.28036e-09	3.99026e-06	-4.94432e-05	1.05556e-06	0.0176356
1	-0.0360006	-0.00188671	0.000222222	1.0284e+07	0	0	0	0	-2.59225e-05	1.6858e-06	0.0176357
2	-0.0363002	-0.00190241	0.000222222	-1.00207e+08	-1.69357e-10	-7.62912e-07	3.58638e-10	3.91838e-08	-2.29964e-05	1.49343e-06	0.0176357
3	-0.035701	-0.00187101	0.000666667	6.04258e+07	3.43735e-16	7.28542e-11	2.31919e-14	2.21951e-12	-7.70267e-05	2.45122e-06	0.0176359
4	-0.0360006	-0.00188671	0.000666667	147086	0	0	0	0	-5.0995e-05	3.7955e-06	0.0176359
5	-0.0363002	-0.00190241	0.000666667	-7.73865e+07	-1.99149e-13	-6.74e-09	7.84277e-12	2.67339e-10	-5.10664e-05	3.53767e-06	0.0176359
6	-0.035701	-0.00187101	0.00111111	7.11588e+07	-1.21245e-13	1.45165e-09	3.91668e-15	5.20799e-11	-5.81664e-05	1.99062e-06	0.0176359
7	-0.0360006	-0.00188671	0.00111111	4.61521e+06	0	0	0	0	-5.70008e-05	2.58965e-06	0.017636
8	-0.0363002	-0.00190241	0.00111111	-8.18199e+07	2.72015e-12	-1.86811e-08	2.36086e-11	7.83428e-10	-5.89053e-05	1.68072e-06	0.017636
9	-0.035701	-0.00187101	0.00155556	6.62065e+07	2.56081e-13	3.8776e-10	1.01202e-14	1.29432e-11	-5.77066e-05	-3.56262e-06	0.0176358
10	-0.0360006	-0.00188671	0.00155556	3.48693e+06	0	0	0	0	-5.88116e-05	-5.12602e-06	0.0176358
11	-0.0363002	-0.00190241	0.00155556	-8.02226e+07	4.10866e-12	-1.30241e-08	3.90805e-11	5.35529e-10	-5.99571e-05	-5.30171e-06	0.0176359
12	-0.035701	-0.00187101	0.002	6.77285e+07	-1.60687e-13	5.87755e-10	1.49952e-14	2.007e-11	9.47554e-08	-5.31058e-06	0.0176358
13	-0.0360006	-0.00188671	0.002	4.08312e+06	0	0	0	0	1.61803e-07	-6.43099e-06	0.0176359
14	-0.0363002	-0.00190241	0.002	-7.91378e+07	-4.19823e-12	-1.01519e-08	3.54697e-11	4.11787e-10	-1.62942e-06	-5.5225e-06	0.0176359
15	-0.035701	-0.00187101	0.00244444	6.63203e+07	-1.22267e-13	4.00138e-10	2.08507e-14	1.33794e-11	6.64309e-05	-5.75278e-07	0.0176358
16	-0.0360006	-0.00188671	0.00244444	3.46986e+06	0	0	0	0	6.78175e-05	1.76098e-07	0.0176358
17	-0.0363002	-0.00190241	0.00244444	-7.99981e+07	-5.54737e-13	-1.23724e-08	2.93085e-11	5.0731e-10	6.90477e-05	4.34016e-07	0.0176359
18	-0.035701	-0.00187101	0.00288889	7.11494e+07	6.54294e-13	1.44816e-09	-7.03401e-14	5.19479e-11	8.4601e-05	-1.97346e-06	0.0176359
19	-0.0360006	-0.00188671	0.00288889	4.7863e+06	0	0	0	0	8.54253e-05	-2.14473e-06	0.017636
20	-0.0363002	-0.00190241	0.00288889	-8.2264e+07	3.26932e-12	-2.06268e-08	4.50535e-11	8.69722e-10	8.43392e-05	-9.67e-07	0.0176359
21	-0.035701	-0.00187101	0.00333333	6.03053e+07	-9.63534e-14	7.02405e-11	4.24484e-14	2.13561e-12	9.67053e-05	2.5616e-06	0.0176359
22	-0.0360006	-0.00188671	0.00333333	-133412	0	0	0	-0	7.06476e-05	2.69465e-06	0.0176359
23	-0.0363002	-0.00190241	0.00333333	-7.71218e+07	-2.25696e-12	-6.33021e-09	4.07223e-12	2.50225e-10	6.88356e-05	2.28456e-06	0.0176359
24	-0.035701	-0.00187101	0.00377778	1.2722e+08	1.78251e-08	6.01777e-05	2.05083e-08	3.85985e-06	5.15497e-05	5.11278e-06	0.0176357
25	-0.0360006	-0.00188671	0.00377778	1.0417e+07	0	0	0	0	2.62423e-05	5.8405e-06	0.0176358
26	-0.0363002	-0.00190241	0.00377778	-1.00953e+08	9.40292e-11	-8.7384e-07	-3.18591e-10	4.52153e-08	2.63211e-05	4.26988e-06	0.0176359


#step: 4
0	-0.035701	-0.00187101	0.000222222	1.44693e+08	3.56063e-08	0.000634231	8.34737e-08	4.62671e-05	-0.000307695	5.41111e-07	0.0212146
1	-0.0360006	-0.00188671	0.000222222	1.77309e+07	0	1.31202e-20	0	1.18262e-22	-3.74224e-05	2.1205e-06	0.0212148
2	-0.0363002	-0.00190241	0.000222222	-1.21266e+08	-8.87313e-09	-2.50316e-05	1.01549e-08	1.55583e-06	-2.59426e-05	2.61147e-06	0.0212148
3	-0.035701	-0.00187101	0.000666667	7.63592e+07	-6.12881e-13	5.27772e-09	9.60322e-13	2.03183e-10	-0.000351777	1.07357e-06	0.0212145
