#1	2	3 4 5    6    7    8 9	10		 11  12   13
#n i j k X[0] X[1] X[2] J dJ av_dAa Aa0 snAy us
#step: 0
90	6	4	0	0.00371429	0.00228571	5e-07	2.176e+09	2.176e+09	-1.78782e-05	0
91	7	4	0	0.00428571	0.00228571	5e-07	1.5232e+09	1.5232e+09	-1.34087e-05	0
92	8	4	0	0.00485714	0.00228571	5e-07	9.792e+08	9.792e+08	-8.93911e-06	0
93	9	4	0	0.00542857	0.00228571	5e-07	4.624e+08	4.624e+08	-4.46956e-06	0
94	10	4	0	0.006	0.00228571	5e-07	0	0	6.78426e-21	0
95	11	4	0	0.00657143	0.00228571	5e-07	-4.624e+08	-4.624e+08	4.46956e-06	0
96	12	4	0	0.00714286	0.00228571	5e-07	-9.792e+08	-9.792e+08	8.93911e-06	0
97	13	4	0	0.00771429	0.00228571	5e-07	-1.5232e+09	-1.5232e+09	1.34087e-05	0
98	14	4	0	0.00828571	0.00228571	5e-07	-2.176e+09	-2.176e+09	1.78782e-05	0
99	15	4	0	0.00885714	0.00228571	5e-07	-3.0464e+09	-3.0464e+09	2.23478e-05	0
100	16	4	0	0.00942857	0.00228571	5e-07	-4.1344e+09	-4.1344e+09	2.68173e-05	0
101	17	4	0	0.01	0.00228571	5e-07	-5.7392e+09	-5.7392e+09	3.12869e-05	0
102	18	4	0	0.0105714	0.00228571	5e-07	-8.4048e+09	-8.4048e+09	3.57564e-05	0
103	19	4	0	0.0111429	0.00228571	5e-07	-1.36272e+10	-1.36272e+10	4.0226e-05	0
104	20	4	0	0.0117143	0.00228571	5e-07	-3.05456e+10	-3.05456e+10	4.46956e-05	0
105	0	5	0	0.000285714	0.00285714	5e-07	3.0872e+10	3.0872e+10	-4.46956e-05	0
106	1	5	0	0.000857143	0.00285714	5e-07	1.5776e+10	1.5776e+10	-4.0226e-05	0
107	2	5	0	0.00142857	0.00285714	5e-07	9.2752e+09	9.2752e+09	-3.57564e-05	0
108	3	5	0	0.002	0.00285714	5e-07	6.528e+09	6.528e+09	-3.12869e-05	0
109	4	5	0	0.00257143	0.00285714	5e-07	4.7328e+09	4.7328e+09	-2.68173e-05	0
110	5	5	0	0.00314286	0.00285714	5e-07	3.4544e+09	3.4544e+09	-2.23478e-05	0
111	6	5	0	0.00371429	0.00285714	5e-07	2.5296e+09	2.5296e+09	-1.78782e-05	0
112	7	5	0	0.00428571	0.00285714	5e-07	1.768e+09	1.768e+09	-1.34087e-05	0
113	8	5	0	0.00485714	0.00285714	5e-07	1.1152e+09	1.1152e+09	-8.93911e-06	0
114	9	5	0	0.00542857	0.00285714	5e-07	5.44e+08	5.44e+08	-4.46956e-06	0
115	10	5	0	0.006	0.00285714	5e-07	0	0	6.78426e-21	0
116	11	5	0	0.00657143	0.00285714	5e-07	-5.44e+08	-5.44e+08	4.46956e-06	0
