#1	2	 3	4	 5	6	 7  8  9  10 11 12 13
#n  i	 j  k  x	y	 z	r	 FI z  i  j  k 
65	2	21	0	-0.0227814	0.0281327	0.000222222	0.0362	2.25147	0.000222222	1	5	0
66	0	22	0	-0.0251848	0.0251848	0.000222222	0.0356167	2.35619	0.000222222	1	6	0
67	1	22	0	-0.0253969	0.0253969	0.000222222	0.0359167	2.35619	0.000222222	1	7	0
68	2	22	0	-0.0256091	0.0256091	0.000222222	0.0362167	2.35619	0.000222222	1	8	0
69	0	23	0	-0.0276923	0.0224248	0.000222222	0.0356333	2.46091	0.000222222	1	9	0
70	1	23	0	-0.0279254	0.0226136	0.000222222	0.0359333	2.46091	0.000222222	1	10	0
71	2	23	0	-0.0281586	0.0228024	0.000222222	0.0362333	2.46091	0.000222222	1	11	0
72	0	24	0	-0.0298986	0.0194164	0.000222222	0.03565	2.56563	0.000222222	1	12	0
73	1	24	0	-0.0301502	0.0195798	0.000222222	0.03595	2.56563	0.000222222	1	13	0
74	2	24	0	-0.0304018	0.0197432	0.000222222	0.03625	2.56563	0.000222222	1	14	0
75	0	25	0	-0.0317792	0.0161923	0.000222222	0.0356667	2.67035	0.000222222	1	15	0
76	1	25	0	-0.0320465	0.0163285	0.000222222	0.0359667	2.67035	0.000222222	1	16	0
77	2	25	0	-0.0323138	0.0164647	0.000222222	0.0362667	2.67035	0.000222222	1	17	0
78	0	26	0	-0.0333133	0.0127878	0.000222222	0.0356833	2.77507	0.000222222	1	18	0
79	1	26	0	-0.0335933	0.0128953	0.000222222	0.0359833	2.77507	0.000222222	1	19	0
80	2	26	0	-0.0338734	0.0130028	0.000222222	0.0362833	2.77507	0.000222222	1	20	0
81	0	27	0	-0.0344836	0.00923984	0.000222222	0.0357	2.87979	0.000222222	1	21	0
82	1	27	0	-0.0347733	0.00931749	0.000222222	0.036	2.87979	0.000222222	1	22	0
83	2	27	0	-0.0350631	0.00939513	0.000222222	0.0363	2.87979	0.000222222	1	23	0
84	0	28	0	-0.0352769	0.00558732	0.000222222	0.0357167	2.98451	0.000222222	1	24	0
85	1	28	0	-0.0355732	0.00563425	0.000222222	0.0360167	2.98451	0.000222222	1	25	0
86	2	28	0	-0.0358695	0.00568118	0.000222222	0.0363167	2.98451	0.000222222	1	26	0
87	0	29	0	-0.0356844	0.00187014	0.000222222	0.0357333	3.08923	0.000222222	1	27	0
88	1	29	0	-0.035984	0.00188584	0.000222222	0.0360333	3.08923	0.000222222	1	28	0
89	2	29	0	-0.0362835	0.00190154	0.000222222	0.0363333	3.08923	0.000222222	1	29	0
90	0	30	0	-0.035701	-0.00187101	0.000222222	0.03575	3.19395	0.000222222	1	30	0
91	1	30	0	-0.0360006	-0.00188671	0.000222222	0.03605	3.19395	0.000222222	1	31	0
92	2	30	0	-0.0363002	-0.00190241	0.000222222	0.03635	3.19395	0.000222222	1	32	0
93	0	31	0	-0.0353263	-0.00559514	0.000222222	0.0357667	3.29867	0.000222222	1	33	0
94	1	31	0	-0.0356226	-0.00564207	0.000222222	0.0360667	3.29867	0.000222222	1	34	0
95	2	31	0	-0.0359189	-0.005689	0.000222222	0.0363667	3.29867	0.000222222	1	35	0
96	0	32	0	-0.034564	-0.00926141	0.000222222	0.0357833	3.40339	0.000222222	1	36	0
97	1	32	0	-0.0348538	-0.00933905	0.000222222	0.0360833	3.40339	0.000222222	1	37	0
98	2	32	0	-0.0351436	-0.0094167	0.000222222	0.0363833	3.40339	0.000222222	1	38	0
99	0	33	0	-0.0334222	-0.0128296	0.000222222	0.0358	3.50811	0.000222222	1	39	0
100	1	33	0	-0.0337023	-0.0129371	0.000222222	0.0361	3.50811	0.000222222	1	40	0
101	2	33	0	-0.0339823	-0.0130446	0.000222222	0.0364	3.50811	0.000222222	1	41	0
102	0	34	0	-0.0319129	-0.0162604	0.000222222	0.0358167	3.61283	0.000222222	1	42	0
103	1	34	0	-0.0321802	-0.0163966	0.000222222	0.0361167	3.61283	0.000222222	1	43	0
104	2	34	0	-0.0324475	-0.0165328	0.000222222	0.0364167	3.61283	0.000222222	1	44	0
105	0	35	0	-0.0300524	-0.0195162	0.000222222	0.0358333	3.71755	0.000222222	1	45	0
106	1	35	0	-0.030304	-0.0196796	0.000222222	0.0361333	3.71755	0.000222222	1	46	0
107	2	35	0	-0.0305556	-0.019843	0.000222222	0.0364333	3.71755	0.000222222	1	47	0
108	0	36	0	-0.0278607	-0.0225611	0.000222222	0.03585	3.82227	0.000222222	1	48	0
109	1	36	0	-0.0280938	-0.0227499	0.000222222	0.03615	3.82227	0.000222222	1	49	0
110	2	36	0	-0.028327	-0.0229387	0.000222222	0.03645	3.82227	0.000222222	1	50	0
111	0	37	0	-0.0253616	-0.0253616	0.000222222	0.0358667	3.92699	0.000222222	1	51	0
112	1	37	0	-0.0255737	-0.0255737	0.000222222	0.0361667	3.92699	0.000222222	1	52	0
113	2	37	0	-0.0257858	-0.0257858	0.000222222	0.0364667	3.92699	0.000222222	1	53	0
114	0	38	0	-0.0225821	-0.0278866	0.000222222	0.0358833	4.03171	0.000222222	1	54	0
115	1	38	0	-0.0227709	-0.0281197	0.000222222	0.0361833	4.03171	0.000222222	1	55	0
116	2	38	0	-0.0229597	-0.0283529	0.000222222	0.0364833	4.03171	0.000222222	1	56	0
117	0	39	0	-0.0195525	-0.0301083	0.000222222	0.0359	4.13643	0.000222222	1	57	0
118	1	39	0	-0.0197159	-0.0303599	0.000222222	0.0362	4.13643	0.000222222	1	58	0
119	2	39	0	-0.0198793	-0.0306115	0.000222222	0.0365	4.13643	0.000222222	1	59	0
120	0	40	0	-0.0163058	-0.032002	0.000222222	0.0359167	4.24115	0.000222222	2	0	0
121	1	40	0	-0.016442	-0.0322693	0.000222222	0.0362167	4.24115	0.000222222	2	1	0
122	2	40	0	-0.0165782	-0.0325366	0.000222222	0.0365167	4.24115	0.000222222	2	2	0
123	0	41	0	-0.0128774	-0.0335467	0.000222222	0.0359333	4.34587	0.000222222	2	3	0
124	1	41	0	-0.0129849	-0.0338267	0.000222222	0.0362333	4.34587	0.000222222	2	4	0
125	2	41	0	-0.0130924	-0.0341068	0.000222222	0.0365333	4.34587	0.000222222	2	5	0
126	0	42	0	-0.00930454	-0.034725	0.000222222	0.03595	4.45059	0.000222222	2	6	0
127	1	42	0	-0.00938219	-0.0350148	0.000222222	0.03625	4.45059	0.000222222	2	7	0
128	2	42	0	-0.00945984	-0.0353046	0.000222222	0.03655	4.45059	0.000222222	2	8	0
129	0	43	0	-0.00562643	-0.0355239	0.000222222	0.0359667	4.55531	0.000222222	2	9	0
130	1	43	0	-0.00567336	-0.0358202	0.000222222	0.0362667	4.55531	0.000222222	2	10	0
131	2	43	0	-0.00572029	-0.0361165	0.000222222	0.0365667	4.55531	0.000222222	2	11	0
132	0	44	0	-0.00188322	-0.035934	0.000222222	0.0359833	4.66003	0.000222222	2	12	0
133	1	44	0	-0.00189892	-0.0362336	0.000222222	0.0362833	4.66003	0.000222222	2	13	0
134	2	44	0	-0.00191462	-0.0365332	0.000222222	0.0365833	4.66003	0.000222222	2	14	0
135	0	45	0	0.00188409	-0.0359507	0.000222222	0.036	4.76475	0.000222222	2	15	0
136	1	45	0	0.0018998	-0.0362503	0.000222222	0.0363	4.76475	0.000222222	2	16	0
137	2	45	0	0.0019155	-0.0365498	0.000222222	0.0366	4.76475	0.000222222	2	17	0
138	0	46	0	0.00563425	-0.0355732	0.000222222	0.0360167	4.86947	0.000222222	2	18	0
139	1	46	0	0.00568118	-0.0358695	0.000222222	0.0363167	4.86947	0.000222222	2	19	0
140	2	46	0	0.00572811	-0.0361659	0.000222222	0.0366167	4.86947	0.000222222	2	20	0
141	0	47	0	0.00932611	-0.0348055	0.000222222	0.0360333	4.97419	0.000222222	2	21	0
142	1	47	0	0.00940376	-0.0350953	0.000222222	0.0363333	4.97419	0.000222222	2	22	0
143	2	47	0	0.0094814	-0.0353851	0.000222222	0.0366333	4.97419	0.000222222	2	23	0
144	0	48	0	0.0129192	-0.0336556	0.000222222	0.03605	5.07891	0.000222222	2	24	0
145	1	48	0	0.0130267	-0.0339356	0.000222222	0.03635	5.07891	0.000222222	2	25	0
146	2	48	0	0.0131342	-0.0342157	0.000222222	0.03665	5.07891	0.000222222	2	26	0
147	0	49	0	0.0163739	-0.0321356	0.000222222	0.0360667	5.18363	0.000222222	2	27	0
148	1	49	0	0.0165101	-0.0324029	0.000222222	0.0363667	5.18363	0.000222222	2	28	0
149	2	49	0	0.0166463	-0.0326702	0.000222222	0.0366667	5.18363	0.000222222	2	29	0
150	0	50	0	0.0196524	-0.030262	0.000222222	0.0360833	5.28835	0.000222222	2	30	0
151	1	50	0	0.0198158	-0.0305136	0.000222222	0.0363833	5.28835	0.000222222	2	31	0
152	2	50	0	0.0199792	-0.0307652	0.000222222	0.0366833	5.28835	0.000222222	2	32	0
153	0	51	0	0.0227185	-0.028055	0.000222222	0.0361	5.39307	0.000222222	2	33	0
154	1	51	0	0.0229073	-0.0282881	0.000222222	0.0364	5.39307	0.000222222	2	34	0
155	2	51	0	0.0230961	-0.0285213	0.000222222	0.0367	5.39307	0.000222222	2	35	0
156	0	52	0	0.0255383	-0.0255383	0.000222222	0.0361167	5.49779	0.000222222	2	36	0
157	1	52	0	0.0257505	-0.0257505	0.000222222	0.0364167	5.49779	0.000222222	2	37	0
158	2	52	0	0.0259626	-0.0259626	0.000222222	0.0367167	5.49779	0.000222222	2	38	0
159	0	53	0	0.0280809	-0.0227394	0.000222222	0.0361333	5.60251	0.000222222	2	39	0
160	1	53	0	0.028314	-0.0229282	0.000222222	0.0364333	5.60251	0.000222222	2	40	0
161	2	53	0	0.0285472	-0.023117	0.000222222	0.0367333	5.60251	0.000222222	2	41	0
162	0	54	0	0.0303179	-0.0196887	0.000222222	0.03615	5.70723	0.000222222	2	42	0
163	1	54	0	0.0305695	-0.0198521	0.000222222	0.03645	5.70723	0.000222222	2	43	0
164	2	54	0	0.0308211	-0.0200155	0.000222222	0.03675	5.70723	0.000222222	2	44	0
165	0	55	0	0.0322247	-0.0164193	0.000222222	0.0361667	5.81195	0.000222222	2	45	0
166	1	55	0	0.032492	-0.0165555	0.000222222	0.0364667	5.81195	0.000222222	2	46	0
167	2	55	0	0.0327593	-0.0166917	0.000222222	0.0367667	5.81195	0.000222222	2	47	0
168	0	56	0	0.0337801	-0.0129669	0.000222222	0.0361833	5.91667	0.000222222	2	48	0
169	1	56	0	0.0340601	-0.0130745	0.000222222	0.0364833	5.91667	0.000222222	2	49	0
170	2	56	0	0.0343402	-0.013182	0.000222222	0.0367833	5.91667	0.000222222	2	50	0
171	0	57	0	0.0349665	-0.00936925	0.000222222	0.0362	6.02139	0.000222222	2	51	0
172	1	57	0	0.0352563	-0.0094469	0.000222222	0.0365	6.02139	0.000222222	2	52	0
173	2	57	0	0.0355461	-0.00952454	0.000222222	0.0368	6.02139	0.000222222	2	53	0
174	0	58	0	0.0357708	-0.00566553	0.000222222	0.0362167	6.12611	0.000222222	2	54	0
175	1	58	0	0.0360671	-0.00571247	0.000222222	0.0365167	6.12611	0.000222222	2	55	0
176	2	58	0	0.0363634	-0.0057594	0.000222222	0.0368167	6.12611	0.000222222	2	56	0
177	0	59	0	0.0361837	-0.00189631	0.000222222	0.0362333	6.23083	0.000222222	2	57	0
178	1	59	0	0.0364833	-0.00191201	0.000222222	0.0365333	6.23083	0.000222222	2	58	0
179	2	59	0	0.0367829	-0.00192771	0.000222222	0.0368333	6.23083	0.000222222	2	59	0
180	0	60	0	0.0362003	0.00189718	0.000222222	0.03625	6.33555	0.000222222	3	0	0
181	1	60	0	0.0364999	0.00191288	0.000222222	0.03655	6.33555	0.000222222	3	1	0
182	2	60	0	0.0367995	0.00192858	0.000222222	0.03685	6.33555	0.000222222	3	2	0
183	0	61	0	0.0358202	0.00567336	0.000222222	0.0362667	6.44026	0.000222222	3	3	0
184	1	61	0	0.0361165	0.00572029	0.000222222	0.0365667	6.44026	0.000222222	3	4	0
185	2	61	0	0.0364128	0.00576722	0.000222222	0.0368667	6.44026	0.000222222	3	5	0
186	0	62	0	0.035047	0.00939082	0.000222222	0.0362833	6.54498	0.000222222	3	6	0
187	1	62	0	0.0353368	0.00946846	0.000222222	0.0365833	6.54498	0.000222222	3	7	0
188	2	62	0	0.0356266	0.00954611	0.000222222	0.0368833	6.54498	0.000222222	3	8	0
189	0	63	0	0.033889	0.0130088	0.000222222	0.0363	6.6497	0.000222222	3	9	0
190	1	63	0	0.034169	0.0131163	0.000222222	0.0366	6.6497	0.000222222	3	10	0
191	2	63	0	0.0344491	0.0132238	0.000222222	0.0369	6.6497	0.000222222	3	11	0
192	0	64	0	0.0323584	0.0164874	0.000222222	0.0363167	6.75442	0.000222222	3	12	0
193	1	64	0	0.0326257	0.0166236	0.000222222	0.0366167	6.75442	0.000222222	3	13	0
194	2	64	0	0.032893	0.0167598	0.000222222	0.0369167	6.75442	0.000222222	3	14	0
195	0	65	0	0.0304717	0.0197886	0.000222222	0.0363333	6.85914	0.000222222	3	15	0
196	1	65	0	0.0307233	0.0199519	0.000222222	0.0366333	6.85914	0.000222222	3	16	0
197	2	65	0	0.0309749	0.0201153	0.000222222	0.0369333	6.85914	0.000222222	3	17	0
198	0	66	0	0.0282493	0.0228758	0.000222222	0.03635	6.96386	0.000222222	3	18	0
199	1	66	0	0.0284824	0.0230646	0.000222222	0.03665	6.96386	0.000222222	3	19	0
200	2	66	0	0.0287155	0.0232534	0.000222222	0.03695	6.96386	0.000222222	3	20	0
201	0	67	0	0.0257151	0.0257151	0.000222222	0.0363667	7.06858	0.000222222	3	21	0
202	1	67	0	0.0259272	0.0259272	0.000222222	0.0366667	7.06858	0.000222222	3	22	0
203	2	67	0	0.0261394	0.0261394	0.000222222	0.0369667	7.06858	0.000222222	3	23	0
204	0	68	0	0.0228968	0.0282752	0.000222222	0.0363833	7.1733	0.000222222	3	24	0
205	1	68	0	0.0230856	0.0285083	0.000222222	0.0366833	7.1733	0.000222222	3	25	0
206	2	68	0	0.0232744	0.0287414	0.000222222	0.0369833	7.1733	0.000222222	3	26	0
207	0	69	0	0.0198249	0.0305276	0.000222222	0.0364	7.27802	0.000222222	3	27	0
208	1	69	0	0.0199883	0.0307792	0.000222222	0.0367	7.27802	0.000222222	3	28	0
209	2	69	0	0.0201516	0.0310308	0.000222222	0.037	7.27802	0.000222222	3	29	0
210	0	70	0	0.0165328	0.0324475	0.000222222	0.0364167	7.38274	0.000222222	3	30	0
211	1	70	0	0.016669	0.0327148	0.000222222	0.0367167	7.38274	0.000222222	3	31	0
212	2	70	0	0.0168052	0.0329821	0.000222222	0.0370167	7.38274	0.000222222	3	32	0
213	0	71	0	0.0130565	0.0340134	0.000222222	0.0364333	7.48746	0.000222222	3	33	0
214	1	71	0	0.013164	0.0342935	0.000222222	0.0367333	7.48746	0.000222222	3	34	0
215	2	71	0	0.0132716	0.0345736	0.000222222	0.0370333	7.48746	0.000222222	3	35	0
216	0	72	0	0.00943395	0.035208	0.000222222	0.03645	7.59218	0.000222222	3	36	0
217	1	72	0	0.0095116	0.0354978	0.000222222	0.03675	7.59218	0.000222222	3	37	0
218	2	72	0	0.00958925	0.0357876	0.000222222	0.03705	7.59218	0.000222222	3	38	0
219	0	73	0	0.00570464	0.0360177	0.000222222	0.0364667	7.6969	0.000222222	3	39	0
220	1	73	0	0.00575157	0.036314	0.000222222	0.0367667	7.6969	0.000222222	3	40	0
221	2	73	0	0.0057985	0.0366103	0.000222222	0.0370667	7.6969	0.000222222	3	41	0
222	0	74	0	0.00190939	0.0364333	0.000222222	0.0364833	7.80162	0.000222222	3	42	0
223	1	74	0	0.00192509	0.0367329	0.000222222	0.0367833	7.80162	0.000222222	3	43	0
224	2	74	0	0.00194079	0.0370325	0.000222222	0.0370833	7.80162	0.000222222	3	44	0
225	0	75	0	-0.00191026	0.03645	0.000222222	0.0365	7.90634	0.000222222	3	45	0
226	1	75	0	-0.00192596	0.0367496	0.000222222	0.0368	7.90634	0.000222222	3	46	0
227	2	75	0	-0.00194166	0.0370492	0.000222222	0.0371	7.90634	0.000222222	3	47	0
228	0	76	0	-0.00571247	0.0360671	0.000222222	0.0365167	8.01106	0.000222222	3	48	0
229	1	76	0	-0.0057594	0.0363634	0.000222222	0.0368167	8.01106	0.000222222	3	49	0
230	2	76	0	-0.00580633	0.0366597	0.000222222	0.0371167	8.01106	0.000222222	3	50	0
231	0	77	0	-0.00945552	0.0352885	0.000222222	0.0365333	8.11578	0.000222222	3	51	0
232	1	77	0	-0.00953317	0.0355783	0.000222222	0.0368333	8.11578	0.000222222	3	52	0
233	2	77	0	-0.00961081	0.035868	0.000222222	0.0371333	8.11578	0.000222222	3	53	0
234	0	78	0	-0.0130983	0.0341224	0.000222222	0.03655	8.2205	0.000222222	3	54	0
235	1	78	0	-0.0132059	0.0344024	0.000222222	0.03685	8.2205	0.000222222	3	55	0
236	2	78	0	-0.0133134	0.0346825	0.000222222	0.03715	8.2205	0.000222222	3	56	0
237	0	79	0	-0.0166009	0.0325811	0.000222222	0.0365667	8.32522	0.000222222	3	57	0
238	1	79	0	-0.0167371	0.0328484	0.000222222	0.0368667	8.32522	0.000222222	3	58	0
239	2	79	0	-0.0168733	0.0331157	0.000222222	0.0371667	8.32522	0.000222222	3	59	0
240	0	80	0	-0.0199247	0.0306814	0.000222222	0.0365833	8.42994	0.000222222	4	0	0
241	1	80	0	-0.0200881	0.030933	0.000222222	0.0368833	8.42994	0.000222222	4	1	0
242	2	80	0	-0.0202515	0.0311846	0.000222222	0.0371833	8.42994	0.000222222	4	2	0
243	0	81	0	-0.0230331	0.0284435	0.000222222	0.0366	8.53466	0.000222222	4	3	0
244	1	81	0	-0.0232219	0.0286767	0.000222222	0.0369	8.53466	0.000222222	4	4	0
245	2	81	0	-0.0234107	0.0289098	0.000222222	0.0372	8.53466	0.000222222	4	5	0
246	0	82	0	-0.0258919	0.0258919	0.000222222	0.0366167	8.63938	0.000222222	4	6	0
247	1	82	0	-0.026104	0.026104	0.000222222	0.0369167	8.63938	0.000222222	4	7	0
248	2	82	0	-0.0263162	0.0263162	0.000222222	0.0372167	8.63938	0.000222222	4	8	0
249	0	83	0	-0.0284694	0.0230541	0.000222222	0.0366333	8.7441	0.000222222	4	9	0
250	1	83	0	-0.0287026	0.0232429	0.000222222	0.0369333	8.7441	0.000222222	4	10	0
251	2	83	0	-0.0289357	0.0234317	0.000222222	0.0372333	8.7441	0.000222222	4	11	0
252	0	84	0	-0.0307373	0.019961	0.000222222	0.03665	8.84882	0.000222222	4	12	0
253	1	84	0	-0.0309889	0.0201244	0.000222222	0.03695	8.84882	0.000222222	4	13	0
254	2	84	0	-0.0312405	0.0202878	0.000222222	0.03725	8.84882	0.000222222	4	14	0
255	0	85	0	-0.0326702	0.0166463	0.000222222	0.0366667	8.95354	0.000222222	4	15	0
256	1	85	0	-0.0329375	0.0167825	0.000222222	0.0369667	8.95354	0.000222222	4	16	0
257	2	85	0	-0.0332048	0.0169187	0.000222222	0.0372667	8.95354	0.000222222	4	17	0
258	0	86	0	-0.0342468	0.0131461	0.000222222	0.0366833	9.05826	0.000222222	4	18	0
259	1	86	0	-0.0345269	0.0132536	0.000222222	0.0369833	9.05826	0.000222222	4	19	0
260	2	86	0	-0.034807	0.0133612	0.000222222	0.0372833	9.05826	0.000222222	4	20	0
261	0	87	0	-0.0354495	0.00949866	0.000222222	0.0367	9.16298	0.000222222	4	21	0
262	1	87	0	-0.0357393	0.0095763	0.000222222	0.037	9.16298	0.000222222	4	22	0
263	2	87	0	-0.036029	0.00965395	0.000222222	0.0373	9.16298	0.000222222	4	23	0
264	0	88	0	-0.0362646	0.00574375	0.000222222	0.0367167	9.2677	0.000222222	4	24	0
265	1	88	0	-0.0365609	0.00579068	0.000222222	0.0370167	9.2677	0.000222222	4	25	0
266	2	88	0	-0.0368572	0.00583761	0.000222222	0.0373167	9.2677	0.000222222	4	26	0
267	0	89	0	-0.036683	0.00192247	0.000222222	0.0367333	9.37242	0.000222222	4	27	0
268	1	89	0	-0.0369826	0.00193817	0.000222222	0.0370333	9.37242	0.000222222	4	28	0
269	2	89	0	-0.0372822	0.00195388	0.000222222	0.0373333	9.37242	0.000222222	4	29	0
270	0	90	0	-0.0366996	-0.00192335	0.000222222	0.03675	9.47714	0.000222222	4	30	0
271	1	90	0	-0.0369992	-0.00193905	0.000222222	0.03705	9.47714	0.000222222	4	31	0
272	2	90	0	-0.0372988	-0.00195475	0.000222222	0.03735	9.47714	0.000222222	4	32	0
273	0	91	0	-0.036314	-0.00575157	0.000222222	0.0367667	9.58186	0.000222222	4	33	0
274	1	91	0	-0.0366103	-0.0057985	0.000222222	0.0370667	9.58186	0.000222222	4	34	0
275	2	91	0	-0.0369066	-0.00584543	0.000222222	0.0373667	9.58186	0.000222222	4	35	0
276	0	92	0	-0.03553	-0.00952023	0.000222222	0.0367833	9.68658	0.000222222	4	36	0
277	1	92	0	-0.0358197	-0.00959787	0.000222222	0.0370833	9.68658	0.000222222	4	37	0
278	2	92	0	-0.0361095	-0.00967552	0.000222222	0.0373833	9.68658	0.000222222	4	38	0
279	0	93	0	-0.0343558	-0.0131879	0.000222222	0.0368	9.7913	0.000222222	4	39	0
280	1	93	0	-0.0346358	-0.0132955	0.000222222	0.0371	9.7913	0.000222222	4	40	0
